Index,Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,pet,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
4725,-27.671111,27.236944,17-10-2013,11217,9249,10689,9737.5,0.024102985,-0.072223894,178.40001,185,440,23
4726,-34.250556,20.9925,17-10-2013,13708.5,10475,13072,10865.5,0.023767293,-0.110290058,168.1,43.455,827.05,45
4727,-29.380556,30.2775,21-10-2013,15706,9966,15696,12727,0.000318451,-0.223287351,147.8,20.024,90.8,10
4728,-33.818056,19.694722,21-10-2013,13122,9049,12350.5,10514.5,0.030287565,-0.154279306,193.40001,21.843,267,10
4729,-27.01011111,26.69808333,22-10-2013,12881,9455,11584.5,9939,0.05299299,-0.101214382,181,166.595,790,55
4730,-34.065833,20.404167,22-10-2013,22792,18918,20285,17354,0.05819811,-0.03486978,175.5,41.272,576,10
4731,-25.127778,27.628889,22-10-2013,14925,10373.5,18240.5,16292.5,-0.099968341,-0.274935346,180.2,202.673,755,166
4732,-25.20639,27.558,22-10-2013,15481.5,9988.5,14742,11940,0.024467716,-0.192212046,178.40001,147.238,692.86,23
4733,-24.69514,27.40906,22-10-2013,14809.5,9856.5,13830,11412,0.034201016,-0.167753784,180.3,175.525,762.12,143
4734,-26.648056,27.089444,22-10-2013,15450,10887,19321.5,15873,-0.111341185,-0.279209494,171.1,263.096,781,10
4735,-26.970278,27.211111,22-10-2013,8874,8532,8342.5,8073,0.030871548,0.011229962,172.7,159.362,680,181
4736,-26.880278,26.965,22-10-2013,14981.5,10703,19439,16286,-0.129501315,-0.289828147,173.7,296.05,921,123
4737,-26.73806,27.59194,22-10-2013,9598.5,9249,8549,8267,0.057831657,0.039330262,166.2,143.928,644,173
4738,-26.45,28.085833,22-10-2013,14856.5,10266.5,17759,14965.5,-0.08899143,-0.26734581,163.6,97.182,667,88
4739,-26.98472222,26.63227778,22-10-2013,15317.5,10862,17593,15412,-0.069142067,-0.236548937,180.40001,91.941,843,160
4740,-28.141944,26.417778,22-10-2013,22174,17794.5,25052,22171.5,-0.060941007,-0.16938373,189,252.865,650,26
4741,-29.042222,24.6,22-10-2013,10082,9342,9051,8477.5,0.053885956,0.015821236,216.6,149,589,11
4742,-29.028629,24.638389,22-10-2013,14946,10588.5,14663.5,12749.5,0.009540857,-0.161373357,215.2,149,754,42
4743,-33.501667,21.624167,22-10-2013,13887,9256,12146,9744,0.066876657,-0.135034109,179.1,120.451,474,20
4744,-34.075556,20.145556,22-10-2013,15875,10427,16716.5,13563.5,-0.025819616,-0.231712933,178,10.899,276,10
4745,-28.760833,17.730278,23-10-2013,8149,9681,7846,7736,0.01894342,0.104695612,240.3,183.826,640,10
4746,-29.161667,23.696389,23-10-2013,7405,9998.5,7521,7522,-0.007771674,0.141413853,225.5,100.503,221.02,10
4747,-29.140556,31.391944,23-10-2013,13870.5,9719.5,10989.5,9344.5,0.115888978,-0.061325994,157.1,83.418,253.9,10
4748,-28.801278,31.955389,23-10-2013,15642.5,10159,14226.5,12004,0.047407011,-0.166799943,159.1,89.255,341,10
4749,-27.169444,29.233889,23-10-2013,15820,10756.5,19418,15877,-0.102105681,-0.28704701,155.5,221.99,452,13.5
4750,-26.861111,28.884722,23-10-2013,15990,10961.5,18936,15493,-0.084349768,-0.266727987,158.2,171.895,591,195
4751,-27.00222,28.76528,23-10-2013,14800.5,10468,17655.5,14798.5,-0.087965245,-0.255569186,158.8,201.788,479,12
4752,-26.970278,27.211111,23-10-2013,8874,8532,8342.5,8073,0.030871548,0.011229962,172.7,134.886,684.36,119
4753,-27.38972222,26.46388889,23-10-2013,9952.5,9803,8882,8560.5,0.056837187,0.049290875,189.40001,140.001,782,106
4754,-26.98472222,26.63227778,23-10-2013,15317.5,10862,17593,15412,-0.069142067,-0.236548937,180.40001,290,1298,160
4755,-27.398611,26.614722,23-10-2013,14829.5,10139.5,14071,11931.5,0.026245221,-0.16238822,187.40001,209.156,1056.45,184
4756,-27.671111,27.236944,23-10-2013,,,,,,,178.40001,170.334,438,23
4757,-34.405833,19.600556,23-10-2013,17895.5,9447,13667,10610,0.133972277,-0.182573332,156.6,44.173,911,10
4758,-28.058889,30.373611,23-10-2013,13635,9575,14261.5,11684.5,-0.022458014,-0.196610241,157.90001,135.193,532,31
4759,-33.897778,20.012778,23-10-2013,21058,14630,19487,18376,0.038747071,-0.142363045,180.6,44.482,529,14
4760,-28.747778,31.745833,24-10-2013,,,,,,,160.1,68.158,252.54,10
4761,-27.5275,30.858056,24-10-2013,12604.5,9721,14820,13963,-0.080785429,-0.207774744,151.7,50.135,131.8,10
4762,-28.116667,26.725278,24-10-2013,15405,10731.5,17507,14412,-0.063867282,-0.239938382,184.7,223,1477,10
4763,-34.329722,18.990278,24-10-2013,,,,,,,154.90001,20.369,181,10
4764,-27.573056,24.746389,25-10-2013,14447.5,10173.5,16496.5,14684,-0.066216391,-0.237082865,203,162.013,704,128
4765,-25.99136,27.84208,28-10-2013,15498,9438,14890,12164,0.020007898,-0.224103913,165.8,87.173,357.31,45
4766,-29.7775,29.470833,28-10-2013,13585,9146,13056.5,10944.5,0.019837472,-0.176128814,146,34.655,69.3,10
4767,-29.987778,29.851667,28-10-2013,14713.5,9473,15076.5,12922.5,-0.012185297,-0.228253121,150.6,48.278,134.5,10
4768,-29.744167,29.905833,28-10-2013,13877.5,10304.5,15067,13112,-0.04109589,-0.18771062,155.1,38.192,93.4,10
4769,-26.45,28.085833,28-10-2013,,,,,,,163.6,121.98,665,88
4770,-27.01011111,26.69808333,29-10-2013,12881,9455,11584.5,9939,0.05299299,-0.101214382,181,144.01,731,144
4771,-25.73411,27.21422,29-10-2013,14958,10345.5,17217.5,14234,-0.070224239,-0.24931974,168.6,5,51.3,10
4772,-30.733889,29.828333,29-10-2013,14550,9828,15110.5,12905,-0.018897186,-0.21182108,150.2,19.897,102,10
4773,-27.00222,28.76528,29-10-2013,13662.5,10467,16064,13465.5,-0.080786504,-0.210960763,158.8,87.837,258,53
4774,-26.648056,27.089444,29-10-2013,16051.5,9966.5,17334.5,14142,-0.038429282,-0.269880224,171.1,147.054,487,38
4775,-26.970278,27.211111,29-10-2013,8874,8532,8342.5,8073,0.030871548,0.011229962,172.7,146.697,663,127
4776,-26.880278,26.965,29-10-2013,14981.5,10703,19439,16286,-0.129501315,-0.289828147,173.7,241.973,864,123
4777,-27.802778,28.768333,29-10-2013,12213,10174,13915,11848,-0.065140845,-0.155299099,154.3,82.102,244.8,18
4778,-26.98472222,26.63227778,29-10-2013,15317.5,10862,17593,15412,-0.069142067,-0.236548937,180.40001,143.781,1089,160
4779,-25.45963889,28.26430556,29-10-2013,16000.5,9835,14525,12282.5,0.048336637,-0.192528736,170.7,205.439,681,10
4780,-28.338333,31.373611,29-10-2013,12788,10871,11021,9733,0.074215633,-0.006851818,156.6,127.598,362,10
4781,-28.068333,31.55,29-10-2013,13629,9914.5,15724.5,13781,-0.07138842,-0.226607902,162.5,67.728,212.2,10
4782,-25.81048333,27.90955222,30-10-2013,14033,9487.5,14372,12180,-0.011934519,-0.204719294,168.90001,93.113,391,191
4783,-30.830556,26.921389,30-10-2013,12249,9495,11575,10396.5,0.028290799,-0.098718557,186.7,169.986,337,10
4784,-30.398056,30.601944,30-10-2013,16052.5,9487,13439,11177,0.088618755,-0.172380703,156.6,28.921,219.5,10
4785,-30.160091,27.40124,30-10-2013,14758,10975,16143.5,14392,-0.044836011,-0.19058945,172.7,74.374,207.8,10
4786,-30.336111,27.359444,30-10-2013,10052,10278,8614.5,8332,0.077009616,0.088050814,175,96.748,221.6,10
4787,-28.883333,27.89,30-10-2013,16117.5,10142,14392.5,11685,0.05653884,-0.173245837,160.1,126.259,333.83,10
4788,-28.768056,20.720556,30-10-2013,13227.5,10380,13336,11421,-0.004084552,-0.124641592,253.7,147.341,430,10
4789,-31.104278,29.399722,30-10-2013,8499,8157.5,7877,7664.5,0.037982413,0.01749353,154,91.333,202.8,20
4790,-31.396,29.2651,30-10-2013,12928.5,10746,8534,8230,0.204752475,0.11473029,155.6,61.4775,158.46,15
4791,-31.554722,29.245556,30-10-2013,15513.5,11079,15108.5,12424,0.013225785,-0.153871122,147,79.995,280.8,10
4792,-28.44555556,32.325,13-02-2014,19544,9947.5,13514,10292.5,0.182406679,-0.152015003,140.7,76.65,224.6,10
4793,-30.13573889,30.67422222,31-10-2013,11404,9466.5,11689.5,10291,-0.012362786,-0.105076574,156.5,64.818,220.1,17
4794,-28.69485,28.23487,31-10-2013,15051,9672.5,13949,11632.5,0.038,-0.181042694,155.3,163.175,331,10
4795,-28.883333,27.89,31-10-2013,16117.5,10142,14392.5,11685,0.05653884,-0.173245837,160.1,55.584,159.6,10
4796,-31.436944,20.474722,31-10-2013,15421,11645,16227.5,14739,-0.02548304,-0.164409364,217.3,101.311,257,10
4797,-30.570833,29.150556,31-10-2013,14032,10249,16017,13820,-0.066058771,-0.219599482,150.2,124.743,259.7,10
4798,-29.744167,29.905833,1/11/2013,13877.5,10304.5,15067,13112,-0.04109589,-0.18771062,155.1,34.8,97.1,5
4799,-30.568333,29.422778,1/11/2013,,,,,,,150.8,51.487,140.84,10
4800,-31.031389,28.883333,1/11/2013,12399.5,11002.5,10141.5,9118,0.100173018,0.040720772,151.5,52.851,122.19,10
4801,-30.77586667,29.03221667,1/11/2013,16014.5,10648,17940,14419.5,-0.056708242,-0.255072058,155.1,113.59,240.72,10
4802,-29.803611,30.516111,1/11/2013,15285.5,9623,14073.5,11953.5,0.04128206,-0.187812546,150.2,91.1,336,11
4803,-26.73806,27.59194,4/11/2013,10044.5,9316.5,8843,8443.5,0.063613501,0.026074506,166.2,130.382,674,173
4804,-26.45,28.085833,4/11/2013,,,,,,,163.6,125.514,662,88
4805,-27.3,28.586944,4/11/2013,,,,,,,159.8,87.576,283.5,10
4806,-26.98472222,26.63227778,4/11/2013,15844.5,10812,18083.5,15589,-0.06599269,-0.251648181,180.40001,227,1199,160
4807,-33.38056,19.30167,4/11/2013,,,,,,,190.6,40.562,308.4,18
4808,-32.502778,19.535833,4/11/2013,16613,12314.5,19600.5,17151.5,-0.082496859,-0.228293906,214.8,18.162,129.1,10
4809,-27.01011111,26.69808333,5/11/2013,13496,9198,11682,9993.5,0.072047025,-0.118965517,181,153.328,712,132
4810,-31.860278,18.6875,5/11/2013,15035,11505,13177,11074,0.0658585,-0.067741674,217.5,53.978,340,11
4811,-24.679167,30.8025,5/11/2013,14839.5,9964,16399.5,14340,-0.049937578,-0.244106435,140.1,73.413,167.1,11
4812,-33.980556,21.653333,5/11/2013,13816,9693,12511.5,10519,0.049548951,-0.12693373,162.6,122.192,1265.48,33
4813,-25.127778,27.628889,5/11/2013,15330.5,9848,17036,14901,-0.052693371,-0.267370927,180.2,202.853,686,166
4814,-24.39619444,27.08983333,5/11/2013,13437,9652,13135,11238,0.011365347,-0.152850309,180.5,199.897,775,29
4815,-24.69514,27.40906,5/11/2013,14000,10032.5,13008,11009,0.036729858,-0.129142163,180.3,204.648,812,128
4816,-27.169444,29.233889,5/11/2013,15820,10756.5,19418,15877,-0.102105681,-0.28704701,155.5,215.485,477,17
4817,-26.861111,28.884722,5/11/2013,15257,10436.5,17280,14444.5,-0.06217537,-0.246910685,158.2,58.723,391,195
4818,-26.98472222,26.63227778,5/11/2013,15844.5,10812,18083.5,15589,-0.06599269,-0.251648181,180.40001,167.184,1059,160
4819,-27.398611,26.614722,5/11/2013,15398.5,9647,14383.5,12254.5,0.034080989,-0.197103681,187.40001,242.712,1038,184
4820,-27.671111,27.236944,5/11/2013,15480,10701,15185.5,12923,0.009603626,-0.173237015,178.40001,173.826,455,41
4821,-32.595833,19.009444,5/11/2013,12642.5,9337,11656.5,9803,0.040577802,-0.110486579,215.3,16.418,87,10
4822,-29.641944,30.6875,6/11/2013,18819.5,9386.5,13465.5,10008,0.165835527,-0.178496412,153.8,72.647,336.5,79.5
4823,-25.20639,27.558,6/11/2013,15540,9540.5,13688.5,11500.5,0.063345707,-0.178569891,178.40001,179.214,782,15
4824,-27.00222,28.76528,6/11/2013,13662.5,10467,16064,13465.5,-0.080786504,-0.210960763,158.8,114.932,363,10
4825,-27.02314,28.59389,6/11/2013,13368,10505,12771.5,11341,0.02281987,-0.097372887,160.8,42.607,273,82
4826,-26.970278,27.211111,6/11/2013,7960,8262,7713.5,7644,0.015727183,0.034333824,172.7,150.645,669,195
4827,-26.880278,26.965,6/11/2013,15484,10694.5,19253,16253,-0.108501022,-0.285783454,173.7,258.073,796,123
4828,-27.273889,28.49,6/11/2013,12460.5,9264.5,10420,9017,0.089180743,-0.058701008,160.1,46.358,169.1,10
4829,-27.4275,28.525833,6/11/2013,17158,12005,21831.5,21212.5,-0.119865605,-0.290411242,159,42.409,113.15,11.5
4830,-33.13083,18.86278,6/11/2013,14941,10696,13054,11556.5,0.067404894,-0.099284211,193.6,20.074,194.1,62
4831,-33.7075,18.97444444,6/11/2013,14358.5,9772,13508.5,11502.5,0.030502027,-0.16049913,195.7,19.08,118.8,30
4832,-32.94583,18.33667,6/11/2013,15101.5,9338,11816,9628,0.122058141,-0.117140966,191.7,42.379,958,42
4833,-24.058889,31.237222,7/11/2013,15784.5,10119,16717,14015,-0.028690983,-0.245863765,152.3,154.997,515,183
4834,-27.602222,29.942778,7/11/2013,14904,10106.5,16794.5,13927.5,-0.059640046,-0.248615293,161.7,56.81,187.5,53
4835,-27.3,28.586944,7/11/2013,,,,,,,159.8,117.96,273,10
4836,-27.902778,24.615556,7/11/2013,14777.5,10653,18524,16481,-0.11250244,-0.269767282,211.90001,246.345,1250.27,13
4837,-28.69485,28.23487,7/11/2013,15051,9672.5,13949,11632.5,0.038,-0.181042694,155.3,225.109,433,10
4838,-33.31388889,19.07472222,7/11/2013,13535.5,9309.5,12738,10586,0.030353779,-0.155505159,200.1,32.789,200.9,10
4839,-27.573056,24.746389,8/11/2013,15623.5,10106.5,16812,14615.5,-0.036641951,-0.249103776,203,214.8,861.77,83
4840,-27.573056,24.746389,10/11/2013,15623.5,10106.5,16812,14615.5,-0.036641951,-0.249103776,203,182.276,903,82
4841,-28.760833,17.730278,11/11/2013,7234,8894,7456,7486.5,-0.015112321,0.08795107,240.3,113.79575,257.825,13.25
4842,-29.161667,23.696389,11/11/2013,7388.5,10078.5,7531,7535,-0.009551258,0.144666231,225.5,111.185,233.6,10
4843,-25.99136,27.84208,11/11/2013,,,,,,,165.8,112.045,427.27,73
4844,-26.861111,28.884722,11/11/2013,15292.5,9965.5,15856,13425,-0.018090759,-0.22812385,158.2,92.794,429,98
4845,-30.86013889,29.07125,11/11/2013,12907.5,10740,12350.5,11125.5,0.022052419,-0.069747299,155,102.49,230.2,10
4846,-27.01011111,26.69808333,12/11/2013,12836.5,9711.5,10958.5,9618,0.078924144,-0.060328979,181,133.038,678,133
4847,-25.73411,27.21422,12/11/2013,14835,10467,17042.5,14011,-0.069249471,-0.239026518,168.6,18.496,50.64,13
4848,-22.769722,30.886944,12/11/2013,16215,9974,15705,12807,0.015977444,-0.223178473,148,56.515,133.1,10
4849,-27.00222,28.76528,12/11/2013,14721,10315.5,15646.5,12734.5,-0.030476661,-0.205338572,158.8,127.407,389,23
4850,-26.648056,27.089444,12/11/2013,15943.5,9956,16724,13484.5,-0.023892248,-0.253673163,171.1,267.706,721,10
4851,-26.970278,27.211111,12/11/2013,9429,9244,8990,8573,0.023834084,0.013930021,172.7,146.912,656,195
4852,-26.880278,26.965,12/11/2013,,,,,,,173.7,279.344,862,123
4853,-26.98472222,26.63227778,12/11/2013,16290,11411,18467,15475.5,-0.062634865,-0.236160386,180.40001,142.661,1164,160
4854,-33.08883333,19.21878333,12/11/2013,14077.5,10353,15673.5,13393,-0.053645256,-0.204426258,189.8,11.015,69.2,10
4855,-25.45963889,28.26430556,12/11/2013,16724,9640,14675.5,12335,0.065239892,-0.207090128,170.7,191.688,707,168
4856,-29.161667,23.696389,13-11-2013,7388.5,10078.5,7531,7535,-0.009551258,0.144666231,225.5,108.171,244.9,10
4857,-25.81048333,27.90955222,13-11-2013,15020.5,9773.5,15035.5,12422.5,-0.000499068,-0.212100447,168.90001,101.304,512,191
4858,-22.43772222,31.07805556,13-11-2013,14424,10230,14678,12457.5,-0.008727922,-0.178577164,156.1,112.708,280.72,10
4859,-28.75,30.442778,13-11-2013,14568,11426.5,15386,13458,-0.02730854,-0.14767366,167.2,92.905,256.4,13
4860,-29.161667,30.629722,13-11-2013,14963.5,9672,15171,12574.5,-0.006885795,-0.221350078,146.8,39.031,132.2,10
4861,-28.141944,26.417778,13-11-2013,15710,11096.5,18263,15250,-0.075147912,-0.244094756,189,265.535,647.9,10
4862,-28.1175,26.719444,13-11-2013,15198.5,11022,16412,13870,-0.038389143,-0.196471532,184.7,195.819,1273,10
4863,-29.160278,26.573333,13-11-2013,15411.5,10730,15222.5,12878,0.006169615,-0.173104711,192.6,219,544,18
4864,-29.033333,23.983333,13-11-2013,16834,11030.5,17082,14352,-0.007312183,-0.215260116,219.8,254.869,1350.41,10
4865,-34.02861,22.22222,13-11-2013,16298,9729.5,12597,10158,0.128084444,-0.12843482,147.90001,22.296,275.8,10
4866,-34.005833,22.351111,13-11-2013,16471.5,9784,15011.5,11764,0.046374234,-0.210824545,144.8,22.357,1092,10
4867,-23.658056,31.05,14-11-2013,15182,10374,16119.5,13127,-0.029950641,-0.216864514,152.2,98.036,398.21,10
4868,-29.744167,29.905833,14-11-2013,13092,9948,15067,13275.5,-0.070137434,-0.204637218,155.1,38.7,83,5
4869,-27.273889,28.49,14-11-2013,12813,9036,10456.5,8988.5,0.101269903,-0.072874182,160.1,44.65,101.18,10
4870,-27.4275,28.525833,14-11-2013,15423.5,10413,16803.5,14440,-0.042821237,-0.234802418,159,42.712,104.3,10
4871,-27.3,28.586944,14-11-2013,15755,10526.5,17595,14646,-0.055172414,-0.251355724,159.8,100.823,238.4,16
4872,-27.398611,26.614722,14-11-2013,15269,10271.5,14701.5,12204.5,0.018935286,-0.177391583,187.40001,283.026,1010.13,184
4873,-27.671111,27.236944,14-11-2013,16128,10717,15605.5,12707.5,0.01646525,-0.185715643,178.40001,173.124,425.12,10
4874,-34.031944,22.053333,15-11-2013,,,,,,,151.6,20.093,369,10
4875,-34.039722,22.133333,15-11-2013,19378.5,9440.5,13987.5,10749,0.16157166,-0.194084002,150.2,9.985,245.2,10
4876,-24.925278,29.324444,18-11-2013,15545.5,9661.5,15787.5,13505,-0.007723486,-0.240716728,172.3,185.668,922,10
4877,-29.380556,30.2775,18-11-2013,16618,9526.5,14325.5,10906,0.074086642,-0.201199061,147.8,24.8,75.04,13
4878,-26.73806,27.59194,18-11-2013,9307,8840.5,8422.5,8142,0.049888604,0.024213636,166.2,128.348,655.15,10
4879,-26.45,28.085833,18-11-2013,15803,10035,16629,13398.5,-0.025468673,-0.24729973,163.6,116.513,579.6,88
4880,-33.870833,20.003333,18-11-2013,21295,9749.5,14387,11256.5,0.193599014,-0.192136391,180.40001,54.554,420.52,11
4881,-33.818056,19.694722,18-11-2013,13257,9125,11905.5,10131,0.053710879,-0.132212739,193.40001,21.878,168.53,10
4882,-27.01011111,26.69808333,19-11-2013,12836.5,9711.5,10958.5,9618,0.078924144,-0.060328979,181,149.019,693.6,115
4883,-34.065833,20.404167,19-11-2013,12689,8738,10343,9013,0.101858284,-0.084115088,175.5,36.866,318.52,31
4884,-25.20639,27.558,19-11-2013,14788.5,9619,12265,10282.5,0.093278134,-0.120910254,178.40001,164.589,758,23
4885,-24.69514,27.40906,19-11-2013,13945,10003.5,13702,11602.5,0.00878938,-0.156018645,180.3,201.494,737,147
4886,-28.747778,31.745833,19-11-2013,19467,9735,14705,11103.5,0.139353857,-0.203355155,160.1,80.798,399,10
4887,-27.169444,29.233889,19-11-2013,,,,,,,155.5,245.142,478.58,13
4888,-26.861111,28.884722,19-11-2013,15473.5,10441.5,17124,14135,-0.050632717,-0.242422593,158.2,117.173,456.31,82
4889,-27.00222,28.76528,19-11-2013,14721,10315.5,15646.5,12734.5,-0.030476661,-0.205338572,158.8,149.053,374.66,10
4890,-26.648056,27.089444,19-11-2013,15943.5,9956,16724,13484.5,-0.023892248,-0.253673163,171.1,283.377,714.54,10
4891,-26.970278,27.211111,19-11-2013,9429,9244,8990,8573,0.023834084,0.013930021,172.7,155.823,646.86,195
4892,-26.880278,26.965,19-11-2013,,,,,,,173.7,281.265,997.35,123
4893,-27.3,28.586944,19-11-2013,15755,10526.5,17595,14646,-0.055172414,-0.251355724,159.8,100.213,238.77,10
4894,-26.98472222,26.63227778,19-11-2013,16290,11411,18467,15475.5,-0.062634865,-0.236160386,180.40001,167.165,1171.09,160
4895,-27.671111,27.236944,19-11-2013,16128,10717,15605.5,12707.5,0.01646525,-0.185715643,178.40001,181,439,10
4896,-31.396,29.2651,19-11-2013,15087.5,12396.5,9679.5,9362.5,0.218355069,0.123074832,155.6,65.612,176.6,24
4897,-31.554722,29.245556,19-11-2013,16988.5,9487,13731.5,10815.5,0.106022135,-0.182806814,147,89.396,281.2,10
4898,-34.075556,20.145556,19-11-2013,15875,10427,16716.5,13563.5,-0.025819616,-0.231712933,178,23.314,327.08,10
4899,-29.161667,23.696389,20-11-2013,7379,9922.5,7471,7474,-0.006195286,0.140943456,225.5,101.238,230.52,10
4900,-25.127778,27.628889,20-11-2013,,,,,,,180.2,195.768,654,166
4901,-28.801278,31.955389,20-11-2013,15642.5,10159,14226.5,12004,0.047407011,-0.166799943,159.1,96.52,446,10
4902,-27.937778,31.209444,20-11-2013,17493.5,9323.5,13327,10450,0.135185996,-0.176751065,158.3,57.674,325.9,10
4903,-28.404444,30.013056,20-11-2013,,,,,,,163.7,66.911,301.8,10
4904,-27.273889,28.49,20-11-2013,12813,9036,10456.5,8988.5,0.101269903,-0.072874182,160.1,52.876,145.18,10
4905,-28.883333,27.89,20-11-2013,16858,9805.5,14589,11688.5,0.072153147,-0.196089282,160.1,118.609,245.5,10
4906,-30.568333,29.422778,20-11-2013,16017.5,8923,11565.5,9235,0.161403763,-0.128974791,150.8,63.16,168.1,69
4907,-31.104278,29.399722,20-11-2013,12271,9253.5,11063.5,9805.5,0.051747413,-0.089087956,154,73.692,190.3,16
4908,-34.250556,20.9925,20-11-2013,14003,9474.5,13632.5,11122.5,0.013406669,-0.179945471,168.1,40.268,1027,10
4909,-34.329722,18.990278,20-11-2013,,,,,,,154.90001,10.82,111.31,10
4910,-25.57877778,29.12747222,20-11-2013,15359,9841.5,15027,12452,0.010926084,-0.208516798,167.40001,63.193,298.1,10
4911,-27.5275,30.858056,21-11-2013,18636,9745.5,14370,11374,0.129249227,-0.191764633,151.7,21.356,115.6,10
4912,-28.116667,26.725278,21-11-2013,14646,10739.5,15804,12742,-0.038029557,-0.190800008,184.7,189,1441,10
4913,-28.69485,28.23487,21-11-2013,15685.5,9368.5,14151,11937,0.051430295,-0.203341908,155.3,219.93,430,10
4914,-30.86013889,29.07125,21-11-2013,12907.5,10740,12350.5,11125.5,0.022052419,-0.069747299,155,80.448,183,16
4915,-30.570833,29.150556,21-11-2013,14032,10249,16017,13820,-0.066058771,-0.219599482,150.2,84.93,206.1,10
4916,-30.77586667,29.03221667,21-11-2013,16014.5,10648,17940,14419.5,-0.056708242,-0.255072058,155.1,62.976,168.4,16
4917,-34.405833,19.600556,21-11-2013,,,,,,,156.6,49.657,713.15,10
4918,-33.897778,20.012778,21-11-2013,14279,8836,11200,9316,0.120844617,-0.117987622,180.6,38.955,365.61,10
4919,-27.902778,24.615556,22-11-2013,14919,10851,19036.5,16671,-0.121261651,-0.273877039,211.90001,219.636,1316.84,18
4920,-31.031389,28.883333,22-11-2013,11047,10454,11427.5,10293,-0.016930299,-0.044489637,151.5,34.791,104.6,10
4921,-28.058889,30.373611,22-11-2013,,,,,,,157.90001,93.614,515,31
4922,-25.99136,27.84208,25-11-2013,16432,9541.5,15245,12066.5,0.037471983,-0.230105098,165.8,106.884,476,56
4923,-29.7775,29.470833,25-11-2013,14489,9697,15619.5,13364.5,-0.037547536,-0.233938341,146,19.255,46.13,10
4924,-29.744167,29.905833,25-11-2013,14287.5,10128.5,15136.5,13062.5,-0.028853997,-0.19821888,155.1,39.16,86.71,10
4925,-26.45,28.085833,25-11-2013,15803,10035,16629,13398.5,-0.025468673,-0.24729973,163.6,112.117,576.08,126
4926,-29.042222,24.6,25-11-2013,10299.5,9123,8890.5,8122,0.073423658,0.012906986,216.6,122,392,20
4927,-33.38056,19.30167,25-11-2013,14755,10252,15503,13099,-0.024720735,-0.203882741,190.6,30.526,276.21,22
4928,-32.502778,19.535833,25-11-2013,16427,12318.5,19441,16907.5,-0.084030333,-0.224263606,214.8,13.255,114.29,10
4929,-28.338333,31.373611,25-11-2013,12788,10871,11021,9733,0.074215633,-0.006851818,156.6,129.425,304.07,10
4930,-28.068333,31.55,25-11-2013,17422,9456,14328,11195,0.097448819,-0.204843592,162.5,72.486,210.34,10
4931,-28.1175,26.719444,26-07-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931,193.3,151.017,1475,107
4932,-28.1175,26.719444,23-08-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931,193.3,161.108,1475,62
4933,-28.1175,26.719444,30-08-2011,13368.5,10496,15520,12992,-0.074476003,-0.193111931,193.3,178.027,1475,120
4934,-28.1175,26.719444,21-09-2011,14055.5,10816.5,15540,13210,-0.050159653,-0.179215753,193.3,199.317,1475,150
4935,-28.1175,26.719444,29-09-2011,14252,10464,15007,12780,-0.025804026,-0.178359703,193.3,219.161,1480,128
4936,-28.1175,26.719444,17-11-2011,14662,10872.5,15889.5,13216.5,-0.04017806,-0.187467304,193.3,167.618,1480,131
4937,-27.01011111,26.69808333,26-11-2013,12836.5,9711.5,10958.5,9618,0.078924144,-0.060328979,181,185.48,675.66,115
4938,-31.860278,18.6875,26-11-2013,14871,10084,13655,11144.5,0.042627778,-0.150427566,217.5,34.101,298.97,10
4939,-25.73411,27.21422,26-11-2013,14835,10467,17042.5,14011,-0.069249471,-0.239026518,168.6,14.466,41.3,10
4940,-30.733889,29.828333,26-11-2013,,,,,,,150.2,37.609,105.55,10
4941,-29.987778,29.851667,26-11-2013,17099.5,9394,15090,12037,0.062427189,-0.232641725,150.6,46.791,118.81,10
4942,-27.00222,28.76528,26-11-2013,14721,10315.5,15646.5,12734.5,-0.030476661,-0.205338572,158.8,180.865,432.87,10
4943,-28.1175,26.719444,7/6/2012,12548,9924,14590.5,12144.5,-0.075262082,-0.190356728,179.40001,170.248,1243,93
4944,-26.970278,27.211111,26-11-2013,9429,9244,8990,8573,0.023834084,0.013930021,172.7,138.921,634.81,99
4945,-26.880278,26.965,26-11-2013,,,,,,,173.7,203.559,760.9,123
4946,-26.98472222,26.63227778,26-11-2013,16290,11411,18467,15475.5,-0.062634865,-0.236160386,180.40001,118.815,1041.99,160
4947,-29.160278,26.573333,26-11-2013,16273.5,10098.5,14810,12618,0.047082857,-0.189152297,192.6,205.68,656,18
4948,-29.028629,24.638389,26-11-2013,16013,10144,14320.5,12257,0.055796397,-0.170716753,215.2,156,600,42
4949,-28.69485,28.23487,26-11-2013,15685.5,9368.5,14151,11937,0.051430295,-0.203341908,155.3,200.991,434,26
4950,-28.1175,26.719444,17-07-2012,12548,9924,14590.5,12144.5,-0.075262082,-0.190356728,191.7,194.715,1051,34
4951,-33.501667,21.624167,26-11-2013,15547,9121,11762,9462,0.138598997,-0.126466504,179.1,80.986,362,10
4952,-32.595833,19.009444,26-11-2013,14498,9401,12146,10018,0.088275034,-0.127395925,215.3,5.802,68.89,10
4953,-28.1175,26.719444,17-09-2012,13835,10892,16637.5,14213,-0.091968168,-0.208703391,191.7,188.2705,1335,18
